,start_hour,origin_nta,destination_nta,travel_counts,duration_minutes,arrival_rate
18088,18,MN40,MN27,0,20.6475149951214,0.048
18089,18,MN40,MN50,0,15.245489475763321,0.066
18090,18,MN40,MN35,0,24.32196824351518,0.041
18091,18,MN40,MN36,0,26.070104658017073,0.038
18092,18,MN40,MN01,0,26.101645690949397,0.038
18093,18,MN40,MN04,0,23.88825216990072,0.042
18094,18,MN40,MN06,0,25.189159743488172,0.04
18095,18,MN40,MN09,0,20.46895561841587,0.049
18096,18,MN40,MN21,0,22.611119302125775,0.044
18097,18,MN40,MN22,0,18.44144416032298,0.054
18098,18,MN40,MN03,0,21.09784951053111,0.047
18099,18,MN17,MN36,0,24.903319990047187,0.04
18100,18,MN17,MN01,0,28.553815226151208,0.035
18101,18,MN17,MN04,0,26.295784876196258,0.038
18102,18,MN17,MN06,0,25.102722017562847,0.04
18103,18,MN13,MN33,0,22.095109793684287,0.045
18104,18,MN13,MN34,0,21.078640514603944,0.047
18105,18,MN13,MN36,0,29.034232489921944,0.034
18106,18,MN13,MN01,0,32.17166057802716,0.031
18107,18,MN13,MN04,0,25.90252361834085,0.039
18108,18,MN13,MN06,0,21.58520103813506,0.046
18109,18,MN13,MN14,0,14.790147784527694,0.068
18110,18,MN13,MN99,0,22.14877780067263,0.045
18111,18,MN33,MN13,0,28.258961113137104,0.035
18112,18,MN33,MN25,0,30.07060458782112,0.033
18113,18,MN33,MN20,0,18.229435129706594,0.055
18114,18,MN33,MN27,0,23.81619835375895,0.042
18115,18,MN33,MN24,0,27.084228325547826,0.037
18116,18,MN33,MN50,0,17.73097495452711,0.056
18117,18,MN33,MN35,0,20.25193759323141,0.049
18118,18,MN33,MN36,0,18.528341009086198,0.054
18119,18,MN33,MN01,0,23.13537029170513,0.043
18120,18,MN33,MN04,0,21.61124661380178,0.046
18121,18,MN33,MN06,0,12.649546903013917,0.079
18122,18,MN33,MN14,0,17.81674614227412,0.056
18123,18,MN33,MN19,0,13.294932135659899,0.075
18124,18,MN33,MN21,0,22.901550031736125,0.044
18125,18,MN33,MN22,0,24.313621632591797,0.041
18126,18,MN33,MN15,0,18.27502609728637,0.055
18127,18,MN25,MN33,0,27.48546370006245,0.036
18128,18,MN25,MN25,0,6.373485681362437,0.157
18129,18,MN25,MN01,0,38.14089211436766,0.026
18130,18,MN25,MN04,0,36.72778210105761,0.027
18131,18,MN25,MN06,0,32.772017044826896,0.031
18132,18,MN25,MN14,0,20.897472857816002,0.048
18133,18,MN25,MN15,0,23.87696613583804,0.042
18134,18,MN20,MN11,0,22.02563216847468,0.045
18135,18,MN20,MN12,0,15.620701651730885,0.064
18136,18,MN20,MN33,0,18.255946352337425,0.055
18137,18,MN20,MN50,0,7.28221884081264,0.137
18138,18,MN20,MN35,0,26.924641938404072,0.037
18139,18,MN20,MN36,0,28.742405148646647,0.035
18140,18,MN20,MN01,0,33.800309377488055,0.03
18141,18,MN20,MN04,0,32.597156192831285,0.031
18142,18,MN20,MN06,0,19.80631739800956,0.05
18143,18,MN20,MN09,0,25.994048731871317,0.038
18144,18,MN20,MN14,0,14.137317153530532,0.071
18145,18,MN20,MN99,0,14.10451311265742,0.071
18146,18,MN20,MN03,0,24.845986200320745,0.04
18147,18,MN20,MN15,0,11.930007705690404,0.084
18148,18,MN27,MN11,0,28.412621690264857,0.035
18149,18,MN27,MN12,0,27.877794284066024,0.036
18150,18,MN27,MN17,0,19.912112774194398,0.05
18151,18,MN27,MN33,0,25.804349476546076,0.039
18152,18,MN27,MN20,0,15.968232508580677,0.063
18153,18,MN27,MN27,0,9.86848638907516,0.101
18154,18,MN27,MN50,0,12.849319974234444,0.078
18155,18,MN27,MN34,0,23.26864330402205,0.043
18156,18,MN27,MN35,0,37.9109334099322,0.026
18157,18,MN27,MN36,0,35.816133249823984,0.028
18158,18,MN27,MN31,0,20.849622188577673,0.048
18159,18,MN27,MN01,0,35.47829518846014,0.028
18160,18,MN27,MN04,0,34.33055332142879,0.029
18161,18,MN27,MN06,0,32.136343820911456,0.031
18162,18,MN27,MN09,0,32.532995960285085,0.031
18163,18,MN27,MN14,0,21.547001253740262,0.046
18164,18,MN27,MN19,0,20.124057195398834,0.05
18165,18,MN27,MN21,0,15.504841204537467,0.064
18166,18,MN27,MN22,0,13.964224729772042,0.072
18167,18,MN27,MN32,0,20.798957672713343,0.048
18168,18,MN27,MN99,0,25.163836184478765,0.04
18169,18,MN27,MN03,0,25.996204203065545,0.038
18170,18,MN27,MN15,0,23.8514183760384,0.042
18171,18,MN23,MN33,0,24.353656471519237,0.041
18172,18,MN23,MN34,0,22.042167255850252,0.045
18173,18,MN23,MN36,0,30.64052015556655,0.033
18174,18,MN23,MN01,0,38.57107913470159,0.026
18175,18,MN23,MN04,0,29.629222960705228,0.034
18176,18,MN23,MN06,0,33.60882180707519,0.03
18177,18,MN23,MN09,0,23.44786637466625,0.043
18178,18,MN23,MN03,0,25.549339451198765,0.039
18179,18,MN24,MN33,0,24.683190723022815,0.041
18180,18,MN24,MN50,0,15.569599251202595,0.064
18181,18,MN24,MN34,0,30.39697124687021,0.033
18182,18,MN24,MN35,0,30.571322280849223,0.033
18183,18,MN24,MN36,0,30.92058258850962,0.032
18184,18,MN24,MN01,0,38.322751502084294,0.026
18185,18,MN24,MN04,0,33.94622253847701,0.029
18186,18,MN24,MN06,0,25.357324310094658,0.039
18187,18,MN24,MN09,0,23.85889317410907,0.042
18188,18,MN24,MN14,0,19.19785483786374,0.052
18189,18,MN28,MN11,0,23.138206091256983,0.043
18190,18,MN28,MN12,0,27.887240360241314,0.036
18191,18,MN28,MN40,0,17.529981474139127,0.057
18192,18,MN28,MN33,0,20.784223173548803,0.048
18193,18,MN28,MN34,0,23.130054612299393,0.043
18194,18,MN28,MN35,0,38.742025944023936,0.026
18195,18,MN28,MN36,0,27.848501792929934,0.036
18196,18,MN28,MN31,0,21.244736776913665,0.047
18197,18,MN28,MN04,0,35.030329550119795,0.029
18198,18,MN28,MN06,0,29.446260174783376,0.034
18199,18,MN28,MN09,0,31.338456612763732,0.032
18200,18,MN28,MN14,0,22.04764291464335,0.045
18201,18,MN28,MN32,0,19.608801724729833,0.051
18202,18,MN28,MN99,0,27.120789691836347,0.037
18203,18,MN28,MN03,0,26.20856291324693,0.038
18204,18,MN28,MN15,0,17.163490298324888,0.058
18205,18,MN50,MN11,0,20.57898435270871,0.049
18206,18,MN50,MN12,0,26.770252226529127,0.037
18207,18,MN50,MN40,0,16.80956401110895,0.059
18208,18,MN50,MN33,0,19.02472636304295,0.053
18209,18,MN50,MN25,0,11.766163208976215,0.085
18210,18,MN50,MN20,0,8.92198939214233,0.112
18211,18,MN50,MN27,0,13.618138343261151,0.073
18212,18,MN50,MN24,0,17.936477755265496,0.056
18213,18,MN50,MN50,0,10.232000770666524,0.098
18214,18,MN50,MN34,0,17.513252994464054,0.057
18215,18,MN50,MN35,0,27.75023703166611,0.036
18216,18,MN50,MN36,0,28.583668995686022,0.035
18217,18,MN50,MN31,0,13.709125342478748,0.073
18218,18,MN50,MN01,0,20.10548360933687,0.05
18219,18,MN50,MN04,0,28.07233589550444,0.036
18220,18,MN50,MN06,0,30.026764454930813,0.033
18221,18,MN50,MN09,0,34.190491053001644,0.029
18222,18,MN50,MN14,0,19.386169817988247,0.052
18223,18,MN50,MN21,0,10.820773533287255,0.092
18224,18,MN50,MN22,0,9.927024867780412,0.101
18225,18,MN50,MN32,0,11.4339531355599,0.087
18226,18,MN50,MN99,0,26.527523103123933,0.038
18227,18,MN50,MN03,0,29.21272760588663,0.034
18228,18,MN50,MN15,0,19.77550576185017,0.051
18229,18,MN34,MN17,0,23.335944072788422,0.043
18230,18,MN34,MN25,0,23.888124571243175,0.042
18231,18,MN34,MN20,0,18.23024046680176,0.055
18232,18,MN34,MN27,0,27.724865397727818,0.036
18233,18,MN34,MN23,0,30.622275792325304,0.033
18234,18,MN34,MN24,0,26.385768431319256,0.038
18235,18,MN34,MN28,0,19.010087349259496,0.053
18236,18,MN34,MN50,0,21.933790816503254,0.046
18237,18,MN34,MN34,0,10.606811560478864,0.094
18238,18,MN34,MN31,0,18.54238059351896,0.054
18239,18,MN34,MN01,0,19.056237835215494,0.052
18240,18,MN34,MN04,0,18.8428628436493,0.053
18241,18,MN34,MN06,0,16.1112240641056,0.062
18242,18,MN34,MN14,0,19.791754051746814,0.051
18243,18,MN34,MN19,0,13.644898582878056,0.073
18244,18,MN34,MN21,0,25.44824163362439,0.039
18245,18,MN34,MN22,0,21.62122143954488,0.046
18246,18,MN34,MN15,0,21.42385344571793,0.047
18247,18,MN35,MN11,0,17.3706165001799,0.058
18248,18,MN35,MN33,0,16.237021008365733,0.062
18249,18,MN35,MN20,0,24.654715308629985,0.041
18250,18,MN35,MN27,0,31.891943580319847,0.031
18251,18,MN35,MN23,0,28.413822415051264,0.035
18252,18,MN35,MN24,0,34.41320660330263,0.029
18253,18,MN35,MN28,0,28.56989966383161,0.035
18254,18,MN35,MN50,0,39.08802488339043,0.026
18255,18,MN35,MN35,0,10.05215051119627,0.099
18256,18,MN35,MN31,0,23.872730682241297,0.042
18257,18,MN35,MN06,0,20.006688618144018,0.05
18258,18,MN35,MN14,0,24.400276255561756,0.041
18259,18,MN35,MN21,0,33.30119985055846,0.03
18260,18,MN35,MN22,0,32.843530547339164,0.03
18261,18,MN35,MN32,0,21.69860894080194,0.046
18262,18,MN35,MN03,0,13.617067548580124,0.073
18263,18,MN35,MN15,0,25.342600448680614,0.039
18264,18,MN36,MN11,0,15.960525672019026,0.063
18265,18,MN36,MN40,0,23.856157718929428,0.042
18266,18,MN36,MN13,0,31.51687885304392,0.032
18267,18,MN36,MN33,0,16.84079947066021,0.059
18268,18,MN36,MN25,0,33.29393171703689,0.03
18269,18,MN36,MN20,0,26.71536226158453,0.037
18270,18,MN36,MN27,0,33.48787452284899,0.03
18271,18,MN36,MN23,0,31.234496941625295,0.032
18272,18,MN36,MN50,0,27.49605819016719,0.036
18273,18,MN36,MN36,0,6.505967807658376,0.154
18274,18,MN36,MN06,0,13.987137808799915,0.071
18275,18,MN36,MN09,0,13.967899678141867,0.072
18276,18,MN36,MN14,0,20.815415435106786,0.048
18277,18,MN36,MN19,0,20.467779202475345,0.049
18278,18,MN36,MN21,0,32.07398262378252,0.031
18279,18,MN36,MN22,0,28.779152346230795,0.035
18280,18,MN36,MN32,0,22.503656119276503,0.044
18281,18,MN36,MN99,0,13.50650331143878,0.074
18282,18,MN36,MN15,0,21.93955363477259,0.046
18283,18,MN31,MN20,0,14.668306598517713,0.068
18284,18,MN31,MN27,0,21.56736565577034,0.046
18285,18,MN31,MN24,0,19.73854894789966,0.051
18286,18,MN31,MN28,0,18.081300711969263,0.055
18287,18,MN31,MN50,0,14.41531921716652,0.069
18288,18,MN31,MN35,0,25.482756092110424,0.039
18289,18,MN31,MN36,0,26.568793509282663,0.038
18290,18,MN31,MN01,0,22.66851723666652,0.044
18291,18,MN31,MN04,0,35.54020920423479,0.028
18292,18,MN31,MN06,0,17.522045036268374,0.057
18293,18,MN31,MN09,0,18.910005076730677,0.053
18294,18,MN31,MN21,0,19.549567969718655,0.051
18295,18,MN31,MN22,0,22.360964269557954,0.045
18296,18,MN31,MN03,0,20.065272617198328,0.05
18297,18,MN31,MN15,0,29.300248128073555,0.034
18298,18,MN01,MN11,0,13.532039577628323,0.074
18299,18,MN01,MN12,0,21.316352754539025,0.047
18300,18,MN01,MN40,0,22.900492681480348,0.044
18301,18,MN01,MN17,0,29.515280519814223,0.034
18302,18,MN01,MN13,0,31.953539682676848,0.031
18303,18,MN01,MN33,0,25.361432337685315,0.039
18304,18,MN01,MN25,0,32.46589064989988,0.031
18305,18,MN01,MN20,0,24.735394942349775,0.04
18306,18,MN01,MN27,0,30.678144112768493,0.033
18307,18,MN01,MN24,0,30.89898045137482,0.032
18308,18,MN01,MN28,0,35.08629111852508,0.029
18309,18,MN01,MN50,0,18.72242436419561,0.053
18310,18,MN01,MN34,0,18.32845350323015,0.055
18311,18,MN01,MN31,0,22.096902867326417,0.045
18312,18,MN01,MN01,0,10.625629716806834,0.094
18313,18,MN01,MN04,0,14.38515486358834,0.07
18314,18,MN01,MN06,0,13.737617905875055,0.073
18315,18,MN01,MN09,0,15.403963979349372,0.065
18316,18,MN01,MN14,0,21.628376448083497,0.046
18317,18,MN01,MN19,0,22.34742037562393,0.045
18318,18,MN01,MN21,0,30.352635075043256,0.033
18319,18,MN01,MN22,0,20.363110374198367,0.049
18320,18,MN01,MN32,0,21.219873922369832,0.047
18321,18,MN01,MN99,0,9.076874507225567,0.11
18322,18,MN01,MN03,0,12.67241069610394,0.079
18323,18,MN01,MN15,0,25.810363310714337,0.039
18324,18,MN04,MN11,0,12.019196244201165,0.083
18325,18,MN04,MN12,0,16.183278415202803,0.062
18326,18,MN04,MN40,0,25.129063905566305,0.04
18327,18,MN04,MN17,0,24.237363555912133,0.041
18328,18,MN04,MN13,0,32.42518857028146,0.031
18329,18,MN04,MN33,0,18.801209128954206,0.053
18330,18,MN04,MN25,0,30.489911604060083,0.033
18331,18,MN04,MN20,0,24.61507166297285,0.041
18332,18,MN04,MN27,0,34.12957610760335,0.029
18333,18,MN04,MN23,0,27.809351286159423,0.036
18334,18,MN04,MN24,0,33.98503273852232,0.029
18335,18,MN04,MN28,0,28.387382308892587,0.035
18336,18,MN04,MN50,0,27.089878791857252,0.037
18337,18,MN04,MN34,0,14.933527402625627,0.067
18338,18,MN04,MN31,0,32.071661252344775,0.031
18339,18,MN04,MN01,0,16.4401271645388,0.061
18340,18,MN04,MN04,0,9.630407571878678,0.104
18341,18,MN04,MN06,0,8.015426226130302,0.125
18342,18,MN04,MN09,0,10.359695978196727,0.097
18343,18,MN04,MN14,0,16.64238468471768,0.06
18344,18,MN04,MN19,0,23.643953721000923,0.042
18345,18,MN04,MN21,0,34.37333219652979,0.029
18346,18,MN04,MN22,0,28.2252604820732,0.035
18347,18,MN04,MN32,0,23.079810338840197,0.043
18348,18,MN04,MN99,0,19.713959869446196,0.051
18349,18,MN04,MN15,0,19.68159930214523,0.051
18350,18,MN06,MN40,0,21.6542843103358,0.046
18351,18,MN06,MN17,0,19.343147359177802,0.052
18352,18,MN06,MN33,0,16.46528535453988,0.061
18353,18,MN06,MN25,0,26.922338183312927,0.037
18354,18,MN06,MN20,0,21.503619915971807,0.047
18355,18,MN06,MN27,0,33.78825197214272,0.03
18356,18,MN06,MN23,0,23.685726017566292,0.042
18357,18,MN06,MN24,0,27.967270849116932,0.036
18358,18,MN06,MN28,0,28.703914824519945,0.035
18359,18,MN06,MN50,0,21.118827305303945,0.047
18360,18,MN06,MN34,0,16.846125330981103,0.059
18361,18,MN06,MN36,0,11.969377101075862,0.084
18362,18,MN06,MN31,0,16.12833959617242,0.062
18363,18,MN06,MN01,0,12.441254980039789,0.08
18364,18,MN06,MN04,0,9.824040332940248,0.102
18365,18,MN06,MN06,0,7.759953028354264,0.129
18366,18,MN06,MN14,0,12.572672135740781,0.08
18367,18,MN06,MN19,0,16.899302243477226,0.059
18368,18,MN06,MN21,0,24.67063414294232,0.041
18369,18,MN06,MN22,0,37.26520403854596,0.027
18370,18,MN06,MN32,0,19.347464050303763,0.052
18371,18,MN06,MN99,0,21.11239166013635,0.047
18372,18,MN06,MN15,0,19.487839838586513,0.051
18373,18,MN09,MN11,0,9.94409723319982,0.101
18374,18,MN09,MN13,0,21.672128218589137,0.046
18375,18,MN09,MN25,0,27.97242597690817,0.036
18376,18,MN09,MN20,0,22.430999251846565,0.045
18377,18,MN09,MN27,0,29.771246028118412,0.034
18378,18,MN09,MN23,0,28.3116360935502,0.035
18379,18,MN09,MN28,0,29.24126433469096,0.034
18380,18,MN09,MN50,0,25.456596787330486,0.039
18381,18,MN09,MN34,0,18.26059671226269,0.055
18382,18,MN09,MN01,0,17.988666462273553,0.056
18383,18,MN09,MN09,0,5.678075821060312,0.176
18384,18,MN09,MN19,0,22.063776253736897,0.045
18385,18,MN09,MN21,0,30.56124318909206,0.033
18386,18,MN09,MN22,0,26.75810286981936,0.037
18387,18,MN09,MN99,0,14.500826772710138,0.069
18388,18,MN09,MN15,0,14.726183624771434,0.068
18389,18,MN14,MN12,0,7.746861692804943,0.129
18390,18,MN14,MN25,0,23.493133594693443,0.043
18391,18,MN14,MN20,0,18.44590225531059,0.054
18392,18,MN14,MN27,0,27.8289873924054,0.036
18393,18,MN14,MN28,0,22.442208270044354,0.045
18394,18,MN14,MN50,0,24.900403415915505,0.04
18395,18,MN14,MN34,0,15.220080008819396,0.066
18396,18,MN14,MN36,0,18.202266872514034,0.055
18397,18,MN14,MN31,0,19.344414935000714,0.052
18398,18,MN14,MN01,0,24.641561287432843,0.041
18399,18,MN14,MN04,0,14.673184454279331,0.068
18400,18,MN14,MN06,0,18.17775041202824,0.055
18401,18,MN14,MN09,0,15.944662688194946,0.063
18402,18,MN14,MN14,0,10.981297850575235,0.091
18403,18,MN14,MN21,0,24.382311543262233,0.041
18404,18,MN14,MN22,0,30.5508716635535,0.033
18405,18,MN14,MN99,0,13.595731444914637,0.074
18406,18,MN14,MN15,0,9.065958839438023,0.11
18407,18,MN19,MN11,0,20.15250104031895,0.05
18408,18,MN19,MN12,0,17.189957836547634,0.058
18409,18,MN19,MN33,0,17.17065454183645,0.058
18410,18,MN19,MN28,0,13.2998388226622,0.075
18411,18,MN19,MN50,0,10.185911556046829,0.098
18412,18,MN19,MN35,0,24.067109595365554,0.042
18413,18,MN19,MN04,0,29.639332795092237,0.034
18414,18,MN19,MN06,0,24.69358800207412,0.04
18415,18,MN19,MN09,0,29.19507061998466,0.034
18416,18,MN19,MN14,0,14.4609329287006,0.069
18417,18,MN19,MN19,0,7.394229004188486,0.135
18418,18,MN19,MN99,0,16.397683145689204,0.061
18419,18,MN21,MN11,0,26.158095435235317,0.038
18420,18,MN21,MN12,0,23.557264469862872,0.042
18421,18,MN21,MN40,0,20.84203655379128,0.048
18422,18,MN21,MN25,0,16.709855828148243,0.06
18423,18,MN21,MN27,0,16.05663147385087,0.062
18424,18,MN21,MN24,0,18.98600930270878,0.053
18425,18,MN21,MN50,0,11.101119381728974,0.09
18426,18,MN21,MN34,0,23.489580863425306,0.043
18427,18,MN21,MN35,0,30.575960315738136,0.033
18428,18,MN21,MN36,0,33.432138018994976,0.03
18429,18,MN21,MN01,0,33.69478636253954,0.03
18430,18,MN21,MN04,0,28.12408103634136,0.036
18431,18,MN21,MN06,0,27.621077259096943,0.036
18432,18,MN21,MN09,0,23.14448292302598,0.043
18433,18,MN21,MN14,0,24.695903378641994,0.04
18434,18,MN21,MN19,0,13.35336155464443,0.075
18435,18,MN21,MN21,0,8.100721035483234,0.123
18436,18,MN21,MN99,0,20.708988794271768,0.048
18437,18,MN21,MN03,0,26.20965652244259,0.038
18438,18,MN21,MN15,0,19.945925858669117,0.05
18439,18,MN22,MN11,0,22.739609797572978,0.044
18440,18,MN22,MN12,0,26.300915074522273,0.038
18441,18,MN22,MN17,0,22.052547171135544,0.045
18442,18,MN22,MN33,0,23.54333449331788,0.042
18443,18,MN22,MN25,0,15.210029908075583,0.066
18444,18,MN22,MN20,0,14.904606227551415,0.067
18445,18,MN22,MN27,0,8.14907311442297,0.123
18446,18,MN22,MN34,0,24.2588773244738,0.041
18447,18,MN22,MN35,0,26.269467503397905,0.038
18448,18,MN22,MN36,0,32.00186265797318,0.031
18449,18,MN22,MN31,0,19.006300687291795,0.053
18450,18,MN22,MN01,0,50.304525187581156,0.02
18451,18,MN22,MN04,0,30.826988025649293,0.032
18452,18,MN22,MN06,0,28.713786666558914,0.035
18453,18,MN22,MN09,0,18.300706825611552,0.055
18454,18,MN22,MN14,0,24.24847303818026,0.041
18455,18,MN22,MN19,0,17.876067156646826,0.056
18456,18,MN22,MN21,0,10.337499472844884,0.097
18457,18,MN22,MN32,0,16.944748769198007,0.059
18458,18,MN22,MN99,0,16.843976706552212,0.059
18459,18,MN22,MN03,0,30.900163411647256,0.032
18460,18,MN22,MN15,0,27.07600026857727,0.037
18461,18,MN32,MN11,0,19.68947183200372,0.051
18462,18,MN32,MN13,0,21.705849880582633,0.046
18463,18,MN32,MN20,0,12.341194523734712,0.081
18464,18,MN32,MN27,0,18.36237276972651,0.054
18465,18,MN32,MN23,0,18.655941160290542,0.054
18466,18,MN32,MN28,0,21.09160353639518,0.047
18467,18,MN32,MN50,0,17.798443299386356,0.056
18468,18,MN32,MN35,0,17.804833111354043,0.056
18469,18,MN32,MN36,0,17.17874142559179,0.058
18470,18,MN32,MN01,0,18.4856300624609,0.054
18471,18,MN32,MN04,0,21.60268175788457,0.046
18472,18,MN32,MN06,0,20.52077235535602,0.049
18473,18,MN32,MN09,0,22.59491264848772,0.044
18474,18,MN32,MN21,0,17.20978350833085,0.058
18475,18,MN32,MN22,0,18.71688376938046,0.053
18476,18,MN32,MN99,0,20.635156371552608,0.048
18477,18,MN32,MN03,0,19.275928158833963,0.052
18478,18,MN32,MN15,0,25.470295169959712,0.039
18479,18,MN99,MN11,0,19.601970076368282,0.051
18480,18,MN99,MN12,0,15.141756727592117,0.066
18481,18,MN99,MN40,0,10.460765740471961,0.096
18482,18,MN99,MN17,0,16.051526213659322,0.062
18483,18,MN99,MN13,0,26.88397854324853,0.037
18484,18,MN99,MN33,0,13.901010863982691,0.072
18485,18,MN99,MN25,0,26.68457612470941,0.037
18486,18,MN99,MN20,0,22.003829092476828,0.045
18487,18,MN99,MN27,0,28.71874058172743,0.035
18488,18,MN99,MN23,0,20.909588220567283,0.048
18489,18,MN99,MN24,0,31.808663552524564,0.031
18490,18,MN99,MN28,0,30.82481535882748,0.032
18491,18,MN99,MN50,0,24.99365427098727,0.04
18492,18,MN99,MN34,0,18.44265369452527,0.054
18493,18,MN99,MN36,0,18.365845068225656,0.054
18494,18,MN99,MN31,0,14.157124884203434,0.071
18495,18,MN99,MN01,0,13.280592707338254,0.075
18496,18,MN99,MN04,0,24.54384589969948,0.041
18497,18,MN99,MN06,0,18.640838614439737,0.054
18498,18,MN99,MN09,0,14.761214772269929,0.068
18499,18,MN99,MN14,0,13.407054397101117,0.075
18500,18,MN99,MN19,0,17.512236229625465,0.057
18501,18,MN99,MN21,0,21.776440103665326,0.046
18502,18,MN99,MN22,0,19.987062945726898,0.05
18503,18,MN99,MN32,0,17.713653704538334,0.056
18504,18,MN99,MN99,0,17.963234058769416,0.056
18505,18,MN99,MN03,0,20.987266608587753,0.048
18506,18,MN99,MN15,0,21.295637461870236,0.047
18507,18,MN03,MN40,0,21.593992236956506,0.046
18508,18,MN03,MN25,0,31.98327408594939,0.031
18509,18,MN03,MN20,0,20.896477753509785,0.048
18510,18,MN03,MN27,0,33.15671775527241,0.03
18511,18,MN03,MN24,0,35.523770672099026,0.028
18512,18,MN03,MN28,0,24.266736528299493,0.041
18513,18,MN03,MN50,0,24.911556646472008,0.04
18514,18,MN03,MN01,0,16.122498283136682,0.062
18515,18,MN03,MN19,0,24.37540717592224,0.041
18516,18,MN03,MN21,0,23.061264251938805,0.043
18517,18,MN03,MN22,0,31.433760685382943,0.032
18518,18,MN03,MN32,0,16.702838709440375,0.06
18519,18,MN03,MN99,0,14.569566501683227,0.069
18520,18,MN03,MN03,0,9.742551966342223,0.103
18521,18,MN03,MN15,0,27.613356560281098,0.036
18522,18,MN15,MN11,0,22.964028582106586,0.044
18523,18,MN15,MN33,0,18.804741122379102,0.053
18524,18,MN15,MN25,0,20.08336584928764,0.05
18525,18,MN15,MN20,0,16.317690188044274,0.061
18526,18,MN15,MN27,0,20.35161942875527,0.049
18527,18,MN15,MN24,0,19.306982408612882,0.052
18528,18,MN15,MN28,0,18.155141299796743,0.055
18529,18,MN15,MN50,0,19.93253041403049,0.05
18530,18,MN15,MN34,0,14.801474769598583,0.068
18531,18,MN15,MN35,0,23.47846815640367,0.043
18532,18,MN15,MN36,0,19.91760717004674,0.05
18533,18,MN15,MN01,0,26.78499327581219,0.037
18534,18,MN15,MN04,0,24.58322426887908,0.041
18535,18,MN15,MN06,0,18.844791805562927,0.053
18536,18,MN15,MN09,0,13.014264481278298,0.077
18537,18,MN15,MN19,0,11.75375223341038,0.085
18538,18,MN15,MN21,0,24.749890596334208,0.04
18539,18,MN15,MN22,0,21.081462052563914,0.047
18540,18,MN15,MN32,0,27.935511289989975,0.036
18541,18,MN15,MN99,0,14.141137999668643,0.071
18542,18,MN15,MN03,0,18.791077288155442,0.053
18543,18,MN15,MN15,0,8.511626686898545,0.117
18544,19,MN11,MN11,0,7.1882310508218445,0.139
18545,19,MN11,MN40,0,13.453512236386302,0.074
18546,19,MN11,MN13,0,24.47814068141038,0.041
18547,19,MN11,MN20,0,23.107892146129966,0.043
18548,19,MN11,MN27,0,28.387275561838088,0.035
18549,19,MN11,MN28,0,26.902525183523185,0.037
18550,19,MN11,MN50,0,22.969099108821744,0.044
18551,19,MN11,MN35,0,21.751148887600976,0.046
18552,19,MN11,MN31,0,15.769876843661688,0.063
18553,19,MN11,MN19,0,18.766886119891925,0.053
18554,19,MN11,MN21,0,27.0656678983685,0.037
18555,19,MN11,MN22,0,26.582234039785867,0.038
18556,19,MN11,MN32,0,19.868341806624322,0.05
18557,19,MN11,MN99,0,18.575947905431626,0.054
18558,19,MN11,MN15,0,19.530846322533215,0.051
18559,19,MN12,MN27,0,27.64757201324324,0.036
18560,19,MN12,MN23,0,19.81190782529774,0.05
18561,19,MN12,MN28,0,24.55759484745411,0.041
18562,19,MN12,MN50,0,22.675433825354183,0.044
18563,19,MN12,MN01,0,22.265054139517073,0.045
18564,19,MN12,MN22,0,31.056128603921376,0.032
18565,19,MN12,MN03,0,17.004926357802628,0.059
18566,19,MN40,MN27,0,24.59921559936022,0.041
18567,19,MN40,MN50,0,17.164416947149306,0.058
18568,19,MN40,MN36,0,25.610231038817272,0.039
18569,19,MN40,MN04,0,22.56760833665008,0.044
18570,19,MN40,MN06,0,19.66325421811004,0.051
18571,19,MN40,MN21,0,20.78516241278258,0.048
18572,19,MN40,MN22,0,22.899845451082403,0.044
18573,19,MN40,MN03,0,19.956839628198157,0.05
18574,19,MN40,MN15,0,20.064490850496803,0.05
18575,19,MN17,MN27,0,19.40269504544247,0.052
18576,19,MN17,MN50,0,13.536663610408219,0.074
18577,19,MN17,MN01,0,32.89325454825263,0.03
18578,19,MN17,MN04,0,22.667521837038745,0.044
18579,19,MN17,MN06,0,22.431773948368793,0.045
18580,19,MN17,MN09,0,22.06804838907528,0.045
18581,19,MN13,MN11,0,22.60227964192563,0.044
18582,19,MN13,MN33,0,21.245943606482484,0.047
18583,19,MN13,MN36,0,28.63565586880966,0.035
18584,19,MN13,MN01,0,31.093137017999165,0.032
18585,19,MN13,MN04,0,25.10296895817525,0.04
18586,19,MN13,MN06,0,23.631386655693785,0.042
18587,19,MN13,MN09,0,22.08841887792951,0.045
18588,19,MN13,MN99,0,25.52172387493128,0.039
18589,19,MN33,MN13,0,28.301429771407395,0.035
18590,19,MN33,MN27,0,25.015955705578858,0.04
18591,19,MN33,MN24,0,29.842190581404992,0.034
18592,19,MN33,MN28,0,21.505692304169287,0.046
18593,19,MN33,MN50,0,18.908589957383633,0.053
18594,19,MN33,MN35,0,22.178482061952835,0.045
18595,19,MN33,MN04,0,21.504618329959552,0.047
18596,19,MN33,MN06,0,18.351632938595003,0.054
18597,19,MN33,MN19,0,17.82075258547618,0.056
18598,19,MN33,MN22,0,23.669396763873834,0.042
18599,19,MN33,MN99,0,15.77092000682407,0.063
18600,19,MN33,MN15,0,18.24221547387132,0.055
18601,19,MN25,MN11,0,28.305347656240166,0.035
18602,19,MN25,MN34,0,28.796044650782196,0.035
18603,19,MN25,MN36,0,36.4442390935089,0.027
18604,19,MN25,MN01,0,38.91404509463568,0.026
